"user_id","first_days_since_signup","first_hours_ahead","first_zip","median_income","city_id","session_length","first_MT_quality","credit_amount","gift_amount","prime_session","late_session","couple_session","weekend","num_hvc","status"
837679,8,1,10001,71245,10,60,1.86,25,0,0,1,0,0,11,"C"
1152505,0,5,10001,71245,10,60,3.17,0,0,0,1,0,0,11,"C"
829441,19,1,10002,30844,10,90,3.61,0,0,1,0,0,0,1,"C"
1151201,0,77,10002,30844,10,60,4.34,0,145,1,0,1,0,1,"C"
841849,4,25,10003,89999,10,90,3.69,140,0,1,0,0,0,14,"C"
1151243,3,4,10003,89999,10,90,3.17,0,0,0,1,0,0,14,"C"
207303,498,68,10009,56615,10,60,3.77,30,0,0,1,0,0,3,"C"
1150158,1,1,10009,56615,10,90,3.77,0,0,0,0,0,0,3,"C"
837051,14,1,10010,93702,10,60,3.09,0,0,0,0,0,1,3,"C"
1147815,7,1,10010,93702,10,60,3.05,5,0,0,1,0,1,3,"C"
1150191,0,5,10010,93702,10,90,3.69,0,0,0,0,0,0,3,"C"
1152386,0,2,10010,93702,10,120,3.69,116,0,0,0,0,0,3,"C"
720757,67,24,10011,92359,10,60,3.17,20,0,0,1,0,0,16,"C"
835030,13,4,10011,92359,10,60,2.83,0,0,0,1,0,0,16,"C"
1150571,0,5,10012,81317,10,90,3.75,0,0,0,1,0,0,9,"B"
1151458,1,4,10013,69836,10,60,2.73,0,0,0,1,0,0,8,"C"
31509,860,3,10014,98450,10,60,3.05,0,139,0,1,0,0,15,"C"
832593,13,1,10014,98450,10,60,3.73,0,0,0,0,0,0,15,"C"
1151417,0,2,10014,98450,10,60,4.05,0,0,1,0,1,0,15,"C"
1153130,0,1,10014,98450,10,60,2.54,20,0,0,0,0,0,15,"C"
1153898,0,21,10014,98450,10,60,4.96,0,0,0,1,0,0,15,"C"
68768,719,13,10016,96760,10,90,4.30,0,0,0,0,1,1,14,"C"
1149162,0,28,10016,96760,10,60,3.05,0,0,0,1,0,0,14,"C"
1149328,6,3,10016,96760,10,60,2.41,5,0,1,0,1,1,14,"C"
1150230,0,7,10016,96760,10,90,3.69,0,0,1,0,0,0,14,"C"
710522,80,11,10019,84786,10,120,3.13,0,0,0,0,0,0,15,"C"
1147393,4,1,10019,84786,10,60,3.73,0,0,0,0,0,0,15,"C"
1152700,1,1,10019,84786,10,60,3.65,0,0,0,1,0,0,15,"C"
804949,42,6,10021,113800,10,90,4.94,0,0,1,0,0,0,3,"C"
1147691,0,103,10021,113800,10,60,4.96,0,0,1,0,0,0,3,"C"
265579,433,1,10022,93107,10,60,3.73,0,0,0,0,0,1,14,"C"
838683,12,1,10022,93107,10,60,4.84,0,0,0,0,0,1,14,"C"
804072,47,1,10024,110999,10,60,0.00,0,0,0,0,0,1,4,"C"
825380,15,167,10024,110999,10,90,3.36,0,0,0,0,0,0,4,"C"
828542,0,488,10024,110999,10,60,3.70,0,0,1,0,0,0,4,"C"
1153188,0,79,10024,110999,10,90,4.84,20,0,1,0,0,1,4,"C"
841927,9,7,10025,65001,10,60,3.73,20,0,0,1,0,1,3,"C"
1151400,0,4,10025,65001,10,60,3.17,20,0,1,0,0,0,3,"C"
249105,441,1,10027,38550,10,60,3.13,0,0,1,0,0,0,1,"C"
1150848,0,32,10031,31526,10,90,3.75,0,0,1,0,1,0,1,"C"
1154011,0,1,10031,31526,10,60,3.17,20,0,0,0,0,0,1,"C"
1150458,0,3,10036,62393,10,60,3.05,0,0,1,0,0,0,7,"C"
124792,627,1,10038,55937,10,60,0.00,5,0,0,1,0,0,4,"C"
1152590,3,2,10471,56910,56,90,1.81,0,0,0,1,1,1,1,"C"
825632,21,17,10530,105377,79,90,3.77,0,0,0,0,0,0,1,"C"
397514,317,1,11102,48399,57,60,3.17,0,0,0,0,0,0,1,"C"
151315,593,2,11105,54570,57,60,2.89,0,0,0,1,1,1,2,"C"
1151139,0,109,11207,34729,10,60,3.49,0,0,0,1,0,1,3,"C"
81778,686,1,11211,37632,10,60,3.69,0,0,0,0,0,0,3,"C"
813963,36,3,11211,37632,10,60,3.73,0,0,1,0,0,1,3,"C"
1152778,0,0,11211,37632,10,60,3.65,20,0,0,1,0,0,3,"B"
809774,42,1,11213,35085,10,60,3.37,20,0,0,0,0,1,1,"C"
1150174,0,4,11223,39421,10,120,3.09,0,0,0,0,0,0,1,"C"
1151772,0,21,11231,73075,10,60,3.73,0,0,1,0,0,0,2,"C"
824302,21,1,11238,61469,10,60,2.41,0,0,0,0,0,0,2,"C"
1153451,0,43,11365,61097,57,60,3.13,20,0,0,0,0,1,1,"C"
834717,11,1,11552,93065,36,60,2.02,20,0,0,1,0,0,1,"C"
1152229,0,89,11930,72175,36,60,3.01,0,0,0,0,0,1,1,"C"
606505,105,21,19130,57296,22,60,3.77,0,0,0,1,0,0,2,"C"
1149191,0,99,19146,36727,22,60,2.18,0,0,0,1,1,0,2,"C"
1150420,0,1,19147,47534,22,60,2.50,0,0,1,0,0,0,1,"C"
1149422,1,22,19406,80178,22,60,2.02,20,0,0,1,0,0,3,"C"
497147,218,4,20001,60288,14,90,4.88,0,0,0,1,1,0,7,"C"
613811,97,1,20001,60288,14,60,4.92,30,0,1,0,0,0,7,"C"
823280,27,0,20001,60288,14,60,3.79,0,0,0,1,0,1,7,"C"
1153827,0,1,20001,60288,14,90,2.37,0,0,1,0,0,0,7,"C"
1154257,0,51,20001,60288,14,60,3.73,0,0,0,0,1,1,7,"C"
738693,58,2,20003,68051,14,60,4.92,20,0,1,0,0,1,6,"C"
1153951,0,36,20003,68051,14,60,3.45,20,0,0,0,0,1,6,"C"
1148987,3,5,20004,118357,14,90,4.36,0,0,1,0,0,0,4,"A"
843582,0,73,20008,93842,14,60,4.92,20,0,1,0,0,0,4,"C"
1147225,2,98,20009,73397,14,60,3.43,0,0,0,1,0,0,8,"C"
1153635,0,1,20009,73397,14,60,3.13,20,0,0,1,0,0,8,"C"
1153718,1,12,20009,73397,14,60,3.77,20,0,0,0,0,1,8,"C"
1153935,0,66,20009,73397,14,60,3.73,0,0,1,0,0,1,8,"C"
841390,6,98,20010,58574,14,60,2.77,25,0,1,0,0,1,1,"C"
807337,43,6,20011,53221,14,60,4.92,0,0,0,0,0,1,5,"C"
829974,18,3,20011,53221,14,60,4.88,20,0,1,0,0,0,5,"C"
43569,799,8,20012,82011,14,60,3.69,0,0,1,0,0,0,1,"C"
1153240,0,2,20015,142090,14,90,3.13,0,0,0,0,0,0,1,"C"
840782,3,72,20016,138566,14,90,4.92,0,0,0,0,0,0,8,"C"
1153683,0,14,20016,138566,14,60,3.09,0,0,0,0,0,0,8,"C"
1150197,0,7,20024,57014,14,60,4.96,0,99,1,0,0,0,1,"C"
1153676,1,1,20024,57014,14,60,3.13,20,0,0,0,0,1,1,"C"
1151259,3,8,20036,82170,14,60,3.71,20,0,1,0,1,1,1,"C"
128993,622,9,20037,60051,14,60,4.92,0,0,1,0,0,1,4,"C"
501899,216,5,20037,60051,14,60,3.09,30,0,0,1,0,0,4,"C"
743659,52,2,20170,103613,14,90,3.09,0,0,0,0,0,0,2,"C"
597316,118,1,20772,103189,14,90,4.88,0,0,0,0,0,0,2,"C"
822373,28,4,20817,166977,14,90,3.37,0,0,1,0,1,1,5,"C"
1150810,0,23,20851,79815,14,60,3.41,0,0,0,1,0,0,1,"C"
840315,3,96,20852,95287,14,90,4.01,20,0,0,1,1,0,2,"C"
1153886,0,44,20910,79329,14,60,3.52,0,0,1,0,1,1,2,"C"
617571,96,2,21042,132698,41,90,3.21,20,0,0,0,0,0,1,"C"
1153972,0,20,21044,97778,41,60,2.02,20,0,0,1,0,0,2,"C"
1153666,0,16,21117,82242,41,60,3.17,0,0,0,0,0,0,4,"C"
737353,54,27,21202,15615,41,90,3.73,0,0,0,0,0,0,2,"C"
1154244,0,2,21202,15615,41,120,3.17,0,0,0,0,0,0,2,"C"
360998,359,3,21208,73349,41,90,2.67,0,0,0,1,0,1,3,"C"
1150363,0,1,21208,73349,41,90,2.46,0,0,0,0,0,0,3,"C"
1153460,0,3,21209,75583,41,60,2.02,20,0,1,0,0,0,1,"C"
838060,9,5,21224,50285,41,90,3.09,5,0,1,0,0,0,1,"B"
1150220,0,1,22102,142672,14,60,3.13,0,0,0,1,0,0,3,"B"
595364,123,26,22150,82667,14,60,3.43,0,0,1,0,0,1,1,"C"
841793,0,198,22150,82667,14,60,3.73,0,0,0,1,0,0,1,"C"
713617,77,2,22201,102635,14,60,3.69,0,0,0,0,0,0,8,"C"
1151721,0,2,22202,101770,14,90,2.46,20,0,0,1,0,0,3,"C"
1150318,1,28,22304,77347,14,60,3.93,0,0,0,1,0,0,2,"C"
837227,6,202,22314,107684,14,90,3.41,5,0,0,0,0,1,3,"C"
1152129,0,11,22314,107684,14,60,3.69,20,0,0,1,0,0,3,"C"
1154308,0,0,22314,107684,14,60,2.62,0,0,0,0,0,0,3,"C"
1152132,0,1,28202,56632,39,90,1.86,0,0,0,0,0,0,5,"C"
1153677,0,1,28202,56632,39,60,2.50,0,0,0,0,0,0,5,"C"
1154226,0,6,28202,56632,39,90,3.13,20,0,1,0,0,0,5,"C"
1152471,0,1,28209,64240,39,60,2.02,0,0,1,0,0,0,1,"C"
1150787,0,1,28211,73652,39,60,2.58,0,0,0,1,0,0,2,"C"
1153210,0,2,28277,97891,39,60,3.17,20,0,0,0,0,0,1,"C"
1153211,0,5,28277,97891,39,60,3.17,20,0,0,0,0,0,1,"C"
532290,186,1,30075,103387,21,60,3.17,0,0,0,0,1,1,1,"C"
822406,27,2,30075,103387,21,60,3.77,0,0,0,0,1,0,1,"C"
1154251,0,1,30080,58983,21,90,1.90,0,0,0,0,0,0,5,"C"
20563,936,1,30305,82654,21,60,3.73,0,0,0,1,0,1,9,"C"
362912,353,1,30305,82654,21,60,3.73,0,0,1,0,0,0,9,"C"
802619,48,-2,30305,82654,21,60,3.17,25,0,0,0,1,1,9,"C"
810732,39,1,30305,82654,21,90,3.73,20,0,0,1,0,0,9,"B"
823342,26,20,30305,82654,21,120,3.17,0,0,0,0,0,1,9,"C"
835570,9,48,30305,82654,21,60,3.77,25,0,1,0,0,0,9,"C"
842609,0,92,30305,82654,21,60,3.09,0,0,0,0,0,0,9,"C"
1149032,1,94,30305,82654,21,90,3.73,0,0,0,0,0,1,9,"C"
1152776,0,49,30305,82654,21,60,2.54,0,0,0,0,1,1,9,"C"
501039,219,1,30306,83987,21,60,3.17,0,0,1,0,0,1,3,"C"
1152679,0,68,30306,83987,21,90,3.73,0,0,0,0,0,1,3,"C"
1147820,2,25,30307,82543,21,90,3.11,0,0,1,0,1,0,1,"C"
1150576,0,2,30307,82543,21,60,3.73,20,0,1,0,0,0,1,"C"
840090,0,164,30309,68825,21,90,3.77,0,0,0,0,0,0,6,"C"
132358,619,9,30316,43450,21,60,3.17,0,0,0,0,0,1,2,"C"
1151120,0,5,30318,44861,21,90,4.28,20,0,0,0,0,0,4,"C"
450623,262,13,30324,59794,21,90,3.73,0,0,0,0,0,0,6,"B"
1148630,4,2,30327,141205,21,90,3.17,0,0,1,0,0,0,4,"C"
835693,10,2,30329,45861,21,60,3.19,0,0,1,0,1,0,1,"C"
834738,0,331,30337,29723,21,60,3.56,20,0,0,0,0,0,3,"C"
1151169,0,9,30337,29723,21,120,3.21,0,0,1,0,0,0,3,"C"
840607,7,1,30339,65986,21,60,3.17,5,0,0,1,0,0,3,"C"
1151288,0,99,30342,79736,21,60,3.15,0,0,1,0,0,1,2,"C"
1149878,0,8,32216,49681,67,120,3.19,0,0,0,0,0,0,1,"B"
533042,182,1,32246,56683,67,90,2.28,0,0,1,0,0,0,1,"C"
1150202,0,26,32250,59844,67,90,2.54,0,0,0,0,0,0,1,"B"
1150773,0,45,32250,59844,67,60,3.21,0,0,1,0,0,0,1,"C"
1151219,0,5,32250,59844,67,120,3.77,0,0,1,0,0,0,1,"B"
511341,208,10,32819,80419,34,120,2.81,0,0,0,0,0,1,1,"C"
1151756,0,1,32819,80419,34,90,3.13,0,0,0,1,0,0,1,"C"
837261,8,2,32821,47245,34,60,4.32,25,0,0,0,0,0,2,"C"
451090,261,1,32822,42768,34,60,2.54,0,0,0,1,0,0,2,"C"
441143,275,1,33126,35901,4,60,3.81,0,0,0,1,0,0,1,"C"
1151534,0,1,33129,64143,4,120,2.79,0,0,1,0,1,0,3,"C"
80116,693,16,33131,70421,4,60,5.00,0,0,0,0,0,1,35,"C"
1153509,0,18,33132,50556,4,90,2.54,0,0,0,0,0,0,15,"C"
1151202,0,1,33134,64887,4,60,3.77,20,0,0,0,0,0,5,"C"
402342,313,12,33136,21347,4,60,3.81,60,0,0,0,0,0,1,"C"
801939,47,1,33137,40441,4,90,3.69,0,0,0,1,0,0,25,"C"
1150697,0,22,33137,40441,4,60,3.17,0,0,1,0,0,0,25,"C"
1151116,0,1,33137,40441,4,60,2.50,0,0,0,0,0,0,25,"C"
107556,657,1,33139,48799,4,60,3.17,0,0,1,0,0,0,58,"C"
409945,303,1,33139,48799,4,60,3.17,0,0,1,0,0,0,58,"C"
567177,148,1,33139,48799,4,60,3.09,0,0,1,0,0,0,58,"C"
801160,46,2,33139,48799,4,90,4.92,0,0,0,1,0,0,58,"C"
802295,46,3,33139,48799,4,90,3.73,0,0,1,0,0,0,58,"C"
837099,10,1,33139,48799,4,60,4.92,0,0,0,1,0,0,58,"C"
841301,6,7,33139,48799,4,90,4.88,5,0,1,0,0,0,58,"C"
1154285,0,23,33139,48799,4,60,5.00,20,0,0,0,0,1,58,"C"
211953,491,1,33140,86562,4,60,3.05,0,0,0,0,0,0,33,"B"
834196,14,1,33140,86562,4,60,2.02,0,0,0,1,0,0,33,"C"
411297,303,1,33141,40148,4,60,1.86,0,0,0,0,0,0,18,"C"
721616,67,84,33141,40148,4,60,2.85,20,0,0,0,0,0,18,"C"
381373,335,1,33146,75696,4,60,1.86,20,0,1,0,0,0,7,"C"
824770,27,1,33154,65690,4,60,3.13,0,0,0,1,0,1,6,"C"
818464,28,11,33160,55814,4,90,4.96,0,0,1,0,0,0,23,"B"
577487,136,36,33166,53922,4,60,3.43,20,0,0,0,1,0,1,"C"
1150851,0,1,33180,69592,4,90,3.21,20,0,0,1,0,0,13,"C"
1152317,0,26,33180,69592,4,60,3.11,20,0,0,0,0,0,13,"C"
172188,549,60,33304,54014,4,60,2.58,30,0,0,0,0,0,2,"C"
1151554,0,1,33304,54014,4,60,3.01,0,0,1,0,1,0,2,"C"
1150617,3,43,33327,118985,4,60,3.70,0,0,1,0,1,1,2,"C"
1150160,4,12,33328,78546,4,60,4.96,20,0,0,1,0,0,1,"C"
824994,21,4,33401,39186,4,90,3.96,0,0,0,1,0,0,1,"C"
534071,180,2,33428,67407,4,60,3.81,30,0,0,1,0,0,2,"C"
359541,355,21,33432,61740,4,120,4.08,0,0,0,0,1,0,5,"C"
1150272,0,5,33483,63886,4,60,2.28,20,0,1,0,0,0,1,"C"
833365,16,0,33602,63003,74,60,3.81,35,0,0,0,0,0,1,"C"
395311,324,1,34786,89067,34,90,2.02,0,0,0,1,0,0,3,"C"
471549,241,7,34787,69790,34,120,2.50,0,0,0,1,0,0,1,"C"
53808,764,1,37203,27644,52,120,3.05,0,0,0,1,0,0,6,"C"
580369,136,8,37203,27644,52,90,3.17,30,0,0,1,0,0,6,"C"
1154181,2,5,37203,27644,52,90,1.94,0,0,0,0,0,1,6,"C"
1153417,0,19,37205,83121,52,90,3.77,0,0,0,0,0,0,1,"C"
126087,627,6,37214,47949,52,90,3.05,0,0,1,0,0,1,4,"C"
609329,102,3,37220,107330,52,90,4.96,0,0,1,0,0,0,1,"C"
818098,29,20,40223,65417,49,60,2.02,68,0,0,1,0,0,1,"C"
831405,19,2,43017,102281,55,60,3.13,0,0,1,0,0,1,1,"C"
18569,949,9,43219,32372,55,60,4.36,0,0,1,0,0,0,1,"C"
217430,479,5,44022,95740,48,90,3.13,0,0,1,0,0,0,1,"C"
1149864,2,4,45208,79451,42,60,3.17,0,0,1,0,0,0,1,"C"
813005,36,2,45242,84479,42,60,2.54,0,0,1,0,0,0,1,"C"
212939,492,3,46204,41595,27,60,2.56,0,0,1,0,1,1,2,"C"
1152626,0,1,55402,45550,24,90,3.21,0,0,1,0,0,0,1,"C"
227253,460,10,55403,38713,24,120,1.94,0,0,0,1,0,0,3,"C"
1150286,0,34,60068,87787,18,60,3.13,0,0,0,1,0,0,1,"C"
303772,401,1,60202,68635,18,60,3.77,0,0,0,1,0,0,2,"C"
1154209,0,3,60607,75222,18,90,4.32,0,0,0,0,0,0,5,"B"
139878,608,1,60611,85578,18,90,3.67,0,0,0,1,1,1,22,"C"
150957,593,1,60611,85578,18,60,2.02,20,0,0,0,0,1,22,"C"
261415,429,1,60611,85578,18,90,1.21,0,0,0,1,0,0,22,"C"
1152930,0,90,60611,85578,18,60,3.69,20,0,1,0,1,1,22,"C"
1151155,0,10,60613,68426,18,60,4.96,20,0,1,0,0,0,4,"C"
384052,336,1,60614,89741,18,60,3.09,30,0,0,0,0,1,12,"C"
577351,141,5,60614,89741,18,60,3.09,20,0,0,1,0,1,12,"C"
1153662,0,4,60614,89741,18,60,3.07,0,0,0,1,0,0,12,"C"
842014,5,3,60615,37864,18,60,3.77,25,0,1,0,0,0,5,"C"
742190,52,1,60616,47562,18,60,4.36,0,0,1,0,0,0,2,"C"
1152520,0,3,60616,47562,18,60,4.96,0,0,1,0,0,0,2,"C"
1153254,0,6,60618,58006,18,60,3.69,10,0,1,0,0,0,8,"C"
837156,13,1,60622,62491,18,120,3.69,36,0,0,0,0,1,12,"B"
801385,48,12,60625,52037,18,60,3.73,20,0,0,0,0,0,3,"C"
819885,28,88,60625,52037,18,60,4.96,20,0,0,0,0,1,3,"C"
1150362,0,5,60626,40808,18,90,4.96,0,0,1,0,0,0,2,"C"
1152604,0,2,60643,58105,18,120,1.86,0,0,1,0,0,0,1,"C"
712432,75,2,60647,50831,18,90,4.96,0,0,1,0,0,0,13,"C"
1151524,0,0,60647,50831,18,90,3.17,0,0,0,0,0,0,13,"C"
1151776,0,1,60653,28122,18,60,1.78,0,0,0,1,0,0,1,"C"
814654,31,1,60654,93396,18,60,4.96,0,0,0,1,0,0,13,"C"
1150359,0,1,60654,93396,18,120,4.32,0,0,0,0,1,0,13,"C"
1151703,0,1,60654,93396,18,60,4.96,0,0,0,1,0,0,13,"C"
1152094,2,1,60654,93396,18,60,3.05,0,0,0,1,0,0,13,"C"
1153920,0,1,60654,93396,18,60,3.05,0,0,0,1,0,0,13,"C"
721018,69,1,60660,42405,18,90,3.69,0,0,0,0,0,0,5,"B"
801485,45,140,60660,42405,18,60,4.05,20,0,1,0,1,1,5,"C"
819818,32,2,60661,83417,18,60,0.00,0,0,1,0,0,1,2,"C"
1154321,0,2,60661,83417,18,60,4.96,0,0,0,0,0,1,2,"C"
841170,7,1,73013,72051,37,60,3.77,25,0,0,1,0,0,2,"C"
809948,36,1,75001,55249,17,60,3.13,20,0,0,1,0,0,6,"C"
313931,395,72,75002,93010,17,60,4.34,0,0,0,0,1,0,2,"C"
1154211,0,11,75002,93010,17,90,3.73,0,0,0,1,0,0,2,"C"
840817,0,267,75019,105249,17,60,2.18,0,99,1,0,0,1,1,"C"
828326,20,1,75024,98466,17,60,2.85,0,0,0,1,0,0,1,"C"
1153182,0,1,75024,98466,17,60,4.03,0,0,0,0,0,0,1,"C"
1147177,8,1,75034,108417,17,60,3.13,5,0,1,0,0,1,9,"C"
1151320,0,1,75034,108417,17,90,4.96,0,0,0,0,0,0,9,"C"
483402,232,1,75056,89023,17,60,3.05,0,0,1,0,0,1,3,"C"
827186,23,7,75056,89023,17,60,4.01,0,0,0,1,0,0,3,"C"
323239,389,1,75098,78832,17,90,2.02,0,0,0,0,0,0,1,"C"
545650,175,1,75201,70982,17,90,3.21,0,0,1,0,0,1,17,"C"
559737,158,9,75201,70982,17,60,4.96,0,0,0,0,0,0,17,"C"
841679,7,2,75201,70982,17,60,4.88,5,0,1,0,0,0,17,"C"
1149098,0,164,75201,70982,17,60,4.76,0,0,0,0,1,1,17,"C"
558036,157,1,75202,65298,17,60,4.92,0,0,1,0,0,0,1,"C"
1150434,0,1,75202,65298,17,60,4.96,0,0,0,0,0,0,1,"C"
1151445,0,1,75202,65298,17,60,4.32,0,0,0,0,0,0,1,"C"
1152232,0,5,75202,65298,17,90,4.96,0,0,0,0,0,0,1,"C"
837046,10,31,75204,55205,17,60,3.09,0,0,1,0,0,0,12,"C"
1151829,0,0,75204,55205,17,60,4.96,0,0,0,1,0,0,12,"C"
1148593,1,1,75207,30000,17,90,4.96,0,0,0,0,0,0,5,"C"
1151870,0,0,75207,30000,17,60,4.96,0,0,0,1,0,0,5,"B"
740181,51,24,75214,72923,17,90,4.96,0,0,0,1,0,0,11,"C"
1150896,4,7,75214,72923,17,60,4.96,0,0,1,0,0,1,11,"C"
1154242,0,24,75214,72923,17,90,4.96,20,0,0,0,0,1,11,"B"
22180,917,1,75219,59479,17,60,3.13,50,0,1,0,0,0,21,"C"
1153364,0,25,75219,59479,17,60,3.69,0,0,0,0,1,0,21,"C"
1148912,0,23,75229,80511,17,90,4.05,0,0,1,0,1,0,2,"C"
35026,840,9,75235,36882,17,60,4.96,20,0,0,0,0,1,3,"C"
1153665,0,1,75240,45959,17,60,3.15,0,0,1,0,0,0,2,"C"
